"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.363405202E1,-6.125265732E-3,3.328948980E-3,-5.286370963E-2
8.363605436E1,-5.060002208E-3,3.328948980E-3,-5.499423668E-2
8.363805743E1,-3.994738683E-3,3.328948980E-3,-5.819002539E-2
8.364006134E1,-7.989477599E-4,5.459476262E-3,-5.925529078E-2
8.364206608E1,1.331579522E-3,7.590003312E-3,-6.032055244E-2
8.364407165E1,4.527370445E-3,6.524739787E-3,-5.925529078E-2
8.364607806E1,6.657897960E-3,6.524739787E-3,-5.819002539E-2
8.364808519E1,1.198421605E-2,6.524739787E-3,-5.819002539E-2
8.365009300E1,1.411474310E-2,6.524739787E-3,-5.712476373E-2
8.365210082E1,1.731053367E-2,7.590003312E-3,-5.605949834E-2
8.365410910E1,1.944106072E-2,7.590003312E-3,-5.499423668E-2
8.365611769E1,2.263685316E-2,6.524739787E-3,-5.073318258E-2
8.365812650E1,2.583264373E-2,7.590003312E-3,-4.860265180E-2
8.366013535E1,2.902843431E-2,8.655266836E-3,-4.540686309E-2
8.366214275E1,3.222422674E-2,8.655266836E-3,-4.008054361E-2
8.366414827E1,3.542001545E-2,7.590003312E-3,-3.901528195E-2
8.366615108E1,3.755054250E-2,6.524739787E-3,-3.688475490E-2
8.366815410E1,3.968106955E-2,7.590003312E-3,-3.475422785E-2
8.367015743E1,3.861580789E-2,8.655266836E-3,-3.049317189E-2
8.367216113E1,4.287686199E-2,8.655266836E-3,-2.836264484E-2
8.367416525E1,4.394212365E-2,9.720530361E-3,-2.516685426E-2
8.367616983E1,4.394212365E-2,1.078579482E-2,-2.303632535E-2
8.367817488E1,4.607265070E-2,1.078579482E-2,-1.984053478E-2
8.368018040E1,4.820318148E-2,1.078579482E-2,-1.771000773E-2
8.368218639E1,4.820318148E-2,1.291632187E-2,-1.451421715E-2
8.368419280E1,4.713791609E-2,1.291632187E-2,-1.557948068E-2
8.368619957E1,4.713791609E-2,1.291632187E-2,-1.344895363E-2
8.368820665E1,4.713791609E-2,1.504684892E-2,-1.131842658E-2
8.369021374E1,4.607265070E-2,1.398158539E-2,-8.122635074E-3
8.369222097E1,4.287686199E-2,1.291632187E-2,-8.122635074E-3
8.369422832E1,4.181159660E-2,1.291632187E-2,-8.122635074E-3
8.369623571E1,4.074633494E-2,1.504684892E-2,-7.057371549E-3
8.369824259E1,3.755054250E-2,1.398158539E-2,-7.057371549E-3
8.370024816E1,3.435475379E-2,1.504684892E-2,-7.057371549E-3
8.370225915E1,3.328948840E-2,1.504684892E-2,-8.122635074E-3
8.370425926E1,2.902843431E-2,1.504684892E-2,-8.122635074E-3
8.370625957E1,2.583264373E-2,1.824264042E-2,-8.122635074E-3
8.370826030E1,2.370211668E-2,1.824264042E-2,-1.025316212E-2
8.371026160E1,1.837579720E-2,2.143843099E-2,-9.187898599E-3
8.371226363E1,1.624527015E-2,2.143843099E-2,-1.131842658E-2
8.371426650E1,1.411474310E-2,2.356895804E-2,-1.131842658E-2
8.371627024E1,9.853689000E-3,2.569948509E-2,-1.238369010E-2
8.371827493E1,9.853689000E-3,2.569948509E-2,-1.238369010E-2
8.372028056E1,6.657897960E-3,2.676474862E-2,-1.344895363E-2
8.372228707E1,4.527370445E-3,2.676474862E-2,-1.664474420E-2
8.372429441E1,3.462106921E-3,2.676474862E-2,-1.664474420E-2
8.372630248E1,2.396843163E-3,2.783001214E-2,-1.771000773E-2
8.372831113E1,-7.989477599E-4,2.996053919E-2,-1.771000773E-2
8.373032019E1,-1.864211401E-3,2.783001214E-2,-1.877527125E-2
8.373232952E1,-7.190529723E-3,2.889527567E-2,-1.984053478E-2
8.373433894E1,-6.125265732E-3,2.889527567E-2,-1.984053478E-2
8.373634806E1,-6.125265732E-3,2.996053919E-2,-2.197106183E-2
8.373835358E1,-8.255792782E-3,3.102580272E-2,-2.090579830E-2
8.374035639E1,-8.255792782E-3,3.209106624E-2,-2.197106183E-2
8.374235941E1,-9.321057238E-3,3.102580272E-2,-2.410159074E-2
8.374436274E1,-1.038632076E-2,3.102580272E-2,-2.516685426E-2
8.374636644E1,-1.251684781E-2,3.102580272E-2,-2.410159074E-2
8.374837056E1,-1.251684781E-2,2.996053919E-2,-2.410159074E-2
8.375037514E1,-1.251684781E-2,2.996053919E-2,-2.516685426E-2
8.375238019E1,-1.251684781E-2,2.996053919E-2,-2.623211779E-2
8.375438571E1,-1.464737486E-2,2.996053919E-2,-2.516685426E-2
8.375639170E1,-1.464737486E-2,2.783001214E-2,-2.410159074E-2
8.375839811E1,-1.358211134E-2,2.676474862E-2,-2.410159074E-2
8.376040488E1,-1.464737486E-2,2.463422157E-2,-2.410159074E-2
8.376241196E1,-1.464737486E-2,2.356895804E-2,-2.516685426E-2
8.376441931E1,-1.571263932E-2,2.250369452E-2,-2.410159074E-2
8.376642681E1,-1.464737486E-2,2.143843099E-2,-2.197106183E-2
8.376843436E1,-1.571263932E-2,2.143843099E-2,-2.090579830E-2
8.377044733E1,-1.571263932E-2,1.824264042E-2,-2.197106183E-2
8.377244795E1,-1.571263932E-2,1.717737690E-2,-2.090579830E-2
8.377444874E1,-1.890842989E-2,1.398158539E-2,-1.771000773E-2
8.377644988E1,-1.997369342E-2,1.504684892E-2,-1.877527125E-2
8.377845155E1,-1.997369342E-2,1.824264042E-2,-1.771000773E-2
8.378045389E1,-2.103895694E-2,1.930790395E-2,-1.771000773E-2
8.378245696E1,-2.103895694E-2,1.930790395E-2,-1.451421715E-2
8.378446087E1,-2.316948399E-2,2.356895804E-2,-1.451421715E-2
8.378646561E1,-2.423474751E-2,2.463422157E-2,-1.451421715E-2
8.378847118E1,-2.849580161E-2,2.783001214E-2,-1.344895363E-2
8.379047759E1,-2.849580161E-2,2.996053919E-2,-1.344895363E-2
8.379248472E1,-3.062633052E-2,3.315633163E-2,-1.344895363E-2
8.379449254E1,-3.595264629E-2,3.209106624E-2,-1.238369010E-2
8.379650087E1,-3.914843872E-2,3.102580272E-2,-1.238369010E-2
8.379850962E1,-4.340949282E-2,3.209106624E-2,-1.131842658E-2
8.380051863E1,-4.554001987E-2,3.422159329E-2,-1.131842658E-2
8.380252774E1,-5.086633936E-2,3.635212034E-2,-1.131842658E-2
8.380453670E1,-5.512739345E-2,4.061317816E-2,-8.122635074E-3
8.380654228E1,-6.151897460E-2,4.274370521E-2,-8.122635074E-3
8.380854780E1,-6.578002870E-2,4.380896688E-2,-3.861580743E-3
8.381055061E1,-6.897582114E-2,4.807002097E-2,-5.992108025E-3
8.381255363E1,-7.536740601E-2,5.126581341E-2,-4.926844500E-3
8.381455696E1,-7.749792933E-2,5.339634046E-2,-1.731053460E-3
8.381656066E1,-8.282424510E-2,5.872265995E-2,-6.657897611E-4
8.381856478E1,-8.815056831E-2,6.298371404E-2,1.464737463E-3
8.382056936E1,-9.241162241E-2,6.724476814E-2,2.530001104E-3
8.382257441E1,-9.667267650E-2,7.150582224E-2,3.595264861E-3
8.382457993E1,-1.019989923E-1,7.576687634E-2,3.595264861E-3
8.382658592E1,-1.051947847E-1,7.896266878E-2,3.595264861E-3
8.382859233E1,-1.105211005E-1,8.215846121E-2,5.725792143E-3
8.383059910E1,-1.137168929E-1,8.428898454E-2,3.595264861E-3
8.383260587E1,-1.169126853E-1,8.855003864E-2,5.725792143E-3
8.383461290E1,-1.222390011E-1,9.387636185E-2,6.791055668E-3
8.383662014E1,-1.275653243E-1,9.600688517E-2,5.725792143E-3
8.383862748E1,-1.318263710E-1,1.002679393E-1,6.791055668E-3
8.384063535E1,-1.350221634E-1,1.034637317E-1,5.725792143E-3
8.384263457E1,-1.392832249E-1,1.066595241E-1,3.595264861E-3
8.384463431E1,-1.435442716E-1,1.119858399E-1,4.660528619E-3
8.384663478E1,-1.456748098E-1,1.162468940E-1,5.725792143E-3
8.384863618E1,-1.499358565E-1,1.194426864E-1,3.595264861E-3
8.385063863E1,-1.541969180E-1,1.247690022E-1,5.725792143E-3
8.385264222E1,-1.563274413E-1,1.290300637E-1,3.595264861E-3
8.385464696E1,-1.584579647E-1,1.332911104E-1,4.660528619E-3
8.385665285E1,-1.605884880E-1,1.343563795E-1,3.595264861E-3
8.385865983E1,-1.627190262E-1,1.418132186E-1,2.530001104E-3
8.386066780E1,-1.648495495E-1,1.492700726E-1,2.530001104E-3
8.386267660E1,-1.659148186E-1,1.567269117E-1,3.994738800E-4
8.386468608E1,-1.712411344E-1,1.609879732E-1,-1.731053460E-3
8.386669608E1,-1.733716577E-1,1.609879732E-1,-1.731053460E-3
8.386870639E1,-1.755021811E-1,1.631184965E-1,-2.796316985E-3
8.387071670E1,-1.776327193E-1,1.631184965E-1,-5.992108025E-3
8.387272540E1,-1.797632426E-1,1.620532274E-1,-8.122635074E-3
8.387473092E1,-1.808284968E-1,1.588574350E-1,-1.025316212E-2
8.387674186E1,-1.840242893E-1,1.567269117E-1,-1.131842658E-2
8.387875342E1,-1.861548275E-1,1.545963883E-1,-1.344895363E-2
8.388076702E1,-1.840242893E-1,1.524658650E-1,-1.451421715E-2
8.388275311E1,-1.861548275E-1,1.524658650E-1,-1.557948068E-2
8.388473993E1,-1.850895584E-1,1.514005959E-1,-1.451421715E-2
8.388672821E1,-1.818937659E-1,1.535311192E-1,-1.557948068E-2
8.388871858E1,-1.829590350E-1,1.545963883E-1,-1.557948068E-2
8.389071155E1,-1.829590350E-1,1.524658650E-1,-1.664474420E-2
8.389270754E1,-1.797632426E-1,1.492700726E-1,-1.557948068E-2
8.389470681E1,-1.776327193E-1,1.482048035E-1,-1.557948068E-2
8.389670946E1,-1.765674502E-1,1.471395344E-1,-1.664474420E-2
8.389871550E1,-1.755021811E-1,1.418132186E-1,-1.451421715E-2
8.390072478E1,-1.744369268E-1,1.364869028E-1,-1.451421715E-2
8.390273702E1,-1.712411344E-1,1.311605871E-1,-1.344895363E-2
8.390475181E1,-1.691105962E-1,1.268995255E-1,-1.344895363E-2
8.390676868E1,-1.659148186E-1,1.215732098E-1,-1.131842658E-2
8.390878712E1,-1.648495495E-1,1.173121557E-1,-1.238369010E-2
8.391080655E1,-1.605884880E-1,1.130511016E-1,-1.344895363E-2
8.391282634E1,-1.573926955E-1,1.087900475E-1,-1.238369010E-2
8.391484191E1,-1.531316489E-1,1.045289934E-1,-1.238369010E-2
8.391685754E1,-1.520663798E-1,1.013332009E-1,-1.131842658E-2
8.391887186E1,-1.478053331E-1,9.707214683E-2,-1.131842658E-2
8.392085858E1,-1.446095407E-1,9.387636185E-2,-1.344895363E-2
8.392284603E1,-1.414137483E-1,9.281109273E-2,-1.557948068E-2
8.392483488E1,-1.382179558E-1,8.855003864E-2,-1.664474420E-2
8.392682577E1,-1.350221634E-1,8.535424620E-2,-1.877527125E-2
8.392881920E1,-1.296958476E-1,8.215846121E-2,-1.877527125E-2
8.393081556E1,-1.296958476E-1,7.789740711E-2,-2.303632535E-2
8.393281509E1,-1.254348010E-1,7.257108390E-2,-2.516685426E-2
8.393481790E1,-1.201084778E-1,6.937529147E-2,-2.836264484E-2
8.393682400E1,-1.147821546E-1,6.511423737E-2,-3.262370080E-2
8.393883321E1,-1.115863696E-1,5.872265995E-2,-3.581948951E-2
8.394084530E1,-1.062600464E-1,5.659212917E-2,-4.008054361E-2
8.394285983E1,-9.986846894E-2,5.126581341E-2,-4.327633604E-2
8.394487691E1,-9.454214573E-2,4.807002097E-2,-4.753739014E-2
8.394689400E1,-8.921582997E-2,4.593949392E-2,-5.073318258E-2
8.394891207E1,-8.388951421E-2,4.167843983E-2,-5.605949834E-2
8.395093056E1,-7.643266767E-2,3.954791278E-2,-6.032055244E-2
8.395294733E1,-7.217161357E-2,3.635212034E-2,-6.458161026E-2
8.395495290E1,-6.791055948E-2,3.315633163E-2,-6.990792602E-2
8.395695842E1,-6.045371294E-2,2.889527567E-2,-7.523424178E-2
8.395896124E1,-5.725792050E-2,2.569948509E-2,-7.843003422E-2
8.396096426E1,-5.086633936E-2,2.250369452E-2,-8.162582666E-2
8.396296759E1,-4.447475821E-2,2.037316747E-2,-8.801741153E-2
8.396497129E1,-3.914843872E-2,1.717737690E-2,-9.121319652E-2
8.396697540E1,-3.701791167E-2,1.398158539E-2,-9.547425061E-2
8.396897998E1,-3.169159219E-2,1.185105834E-2,-9.760478139E-2
8.397098504E1,-2.743053809E-2,1.078579482E-2,-1.008005738E-1
8.397299056E1,-2.210422046E-2,7.590003312E-3,-1.050616279E-1
8.397499655E1,-1.997369342E-2,5.459476262E-3,-1.071921512E-1
8.397700295E1,-1.784316637E-2,3.328948980E-3,-1.103879437E-1
8.397900972E1,-1.358211134E-2,1.198421582E-3,-1.114532053E-1
8.398101681E1,-1.038632076E-2,-9.321057005E-4,-1.135837361E-1
8.398302415E1,-6.125265732E-3,-4.127896391E-3,-1.157142594E-1
8.398503165E1,-1.864211401E-3,-5.193160381E-3,-1.146489978E-1
8.398703920E1,-7.989477599E-4,-7.323687430E-3,-1.146489978E-1
8.398905217E1,1.331579522E-3,-1.158474199E-2,-1.146489978E-1
8.399105280E1,5.592633970E-3,-1.584579609E-2,-1.135837361E-1
8.399305358E1,9.853689000E-3,-1.797632314E-2,-1.125184745E-1
8.399505472E1,1.198421605E-2,-2.010685205E-2,-1.114532053E-1
8.399705639E1,1.304947957E-2,-2.223737910E-2,-1.093226820E-1
8.399905874E1,1.411474310E-2,-2.436790615E-2,-1.071921512E-1
8.400106181E1,1.731053367E-2,-2.756369673E-2,-1.050616279E-1
8.400306571E1,1.837579720E-2,-2.969422378E-2,-1.029310971E-1
8.400507045E1,1.944106072E-2,-2.862896025E-2,-1.008005738E-1
8.400707603E1,2.050632425E-2,-2.969422378E-2,-9.547425061E-2
8.400908243E1,2.263685316E-2,-3.075948730E-2,-9.547425061E-2
8.401108957E1,2.157158963E-2,-3.182475269E-2,-9.227846563E-2
8.401309670E1,2.157158963E-2,-3.075948730E-2,-8.908267319E-2
8.401510441E1,2.370211668E-2,-3.182475269E-2,-8.695214242E-2
8.401711259E1,2.263685316E-2,-3.075948730E-2,-8.588688076E-2
8.401912113E1,2.263685316E-2,-2.969422378E-2,-8.375635743E-2
8.402112988E1,2.157158963E-2,-2.649843320E-2,-8.056056499E-2
8.402313874E1,2.263685316E-2,-2.543316968E-2,-7.629951090E-2
8.402514712E1,2.263685316E-2,-2.436790615E-2,-7.523424178E-2
8.402715264E1,2.157158963E-2,-2.330264263E-2,-7.203845680E-2
8.402915545E1,2.157158963E-2,-2.330264263E-2,-6.990792602E-2
8.403115847E1,1.944106072E-2,-2.223737910E-2,-6.777740270E-2
8.403316181E1,1.837579720E-2,-2.117211558E-2,-6.564687192E-2
8.403516551E1,1.731053367E-2,-1.797632314E-2,-6.245107949E-2
8.403716962E1,1.518000662E-2,-1.584579609E-2,-6.032055244E-2
8.403917420E1,1.198421605E-2,-1.371526904E-2,-5.819002539E-2
8.404117926E1,1.091895252E-2,-1.371526904E-2,-5.712476373E-2
8.404318478E1,7.723161485E-3,-1.158474199E-2,-5.392897129E-2
8.404519077E1,6.657897960E-3,-6.258423906E-3,-5.392897129E-2
8.404719717E1,2.663159103E-4,-5.193160381E-3,-5.286370963E-2
8.404920394E1,-1.864211401E-3,-9.321057005E-4,-5.179844424E-2
8.405121071E1,-6.125265732E-3,1.198421582E-3,-5.073318258E-2
8.405321775E1,-9.321057238E-3,3.328948980E-3,-5.179844424E-2
8.405522499E1,-1.145158429E-2,8.655266836E-3,-5.286370963E-2
8.405723233E1,-1.677790284E-2,9.720530361E-3,-5.073318258E-2
8.405924087E1,-1.784316637E-2,1.398158539E-2,-5.286370963E-2
8.406125483E1,-2.103895694E-2,1.398158539E-2,-5.392897129E-2
8.406325254E1,-2.636527456E-2,1.504684892E-2,-5.286370963E-2
8.406525056E1,-2.743053809E-2,1.717737690E-2,-5.286370963E-2
8.406724915E1,-3.169159219E-2,1.824264042E-2,-5.605949834E-2
8.406924858E1,-3.275685757E-2,2.037316747E-2,-5.392897129E-2
8.407124905E1,-3.488738462E-2,1.824264042E-2,-5.499423668E-2
8.407325071E1,-3.808317333E-2,2.037316747E-2,-5.605949834E-2
8.407525368E1,-4.021370411E-2,2.143843099E-2,-5.819002539E-2
8.407725800E1,-4.127896577E-2,2.143843099E-2,-5.819002539E-2
8.407926368E1,-4.554001987E-2,2.250369452E-2,-5.712476373E-2
8.408127066E1,-4.660528526E-2,1.824264042E-2,-5.712476373E-2
8.408327884E1,-4.660528526E-2,1.930790395E-2,-5.605949834E-2
8.408528806E1,-5.086633936E-2,1.717737690E-2,-5.499423668E-2
8.408730176E1,-5.193160102E-2,1.504684892E-2,-5.499423668E-2
8.408931545E1,-5.086633936E-2,1.291632187E-2,-5.392897129E-2
8.409132644E1,-5.299686641E-2,1.078579482E-2,-5.286370963E-2
8.409333577E1,-5.299686641E-2,9.720530361E-3,-5.286370963E-2
8.409534134E1,-5.406212807E-2,7.590003312E-3,-5.286370963E-2
8.409734686E1,-5.299686641E-2,4.394212738E-3,-5.073318258E-2
8.409935780E1,-5.406212807E-2,3.328948980E-3,-4.860265180E-2
8.410135795E1,-5.299686641E-2,-9.321057005E-4,-4.540686309E-2
8.410335832E1,-5.193160102E-2,-5.193160381E-3,-4.540686309E-2
8.410535910E1,-4.980107397E-2,-8.388951421E-3,-4.434159771E-2
8.410736045E1,-4.873581231E-2,-1.158474199E-2,-4.114580899E-2
8.410936254E1,-4.767054692E-2,-1.158474199E-2,-4.008054361E-2
8.411136545E1,-4.340949282E-2,-1.158474199E-2,-4.008054361E-2
8.411336926E1,-4.340949282E-2,-1.584579609E-2,-3.688475490E-2
8.411537400E1,-3.808317333E-2,-1.691105962E-2,-3.262370080E-2
8.411737967E1,-3.701791167E-2,-2.010685205E-2,-3.155843541E-2
8.411938624E1,-3.488738462E-2,-2.436790615E-2,-3.049317189E-2
8.412139358E1,-2.956106514E-2,-2.543316968E-2,-2.623211779E-2
8.412340160E1,-2.743053809E-2,-2.543316968E-2,-2.516685426E-2
8.412541196E1,-2.636527456E-2,-2.756369673E-2,-2.410159074E-2
8.412742233E1,-2.316948399E-2,-2.862896025E-2,-2.197106183E-2
8.412943280E1,-1.997369342E-2,-2.969422378E-2,-1.984053478E-2
8.413144124E1,-1.784316637E-2,-3.182475269E-2,-1.771000773E-2
8.413344676E1,-1.571263932E-2,-3.289001435E-2,-1.877527125E-2
8.413544957E1,-1.251684781E-2,-3.608580679E-2,-1.557948068E-2
8.413745259E1,-1.145158429E-2,-3.502054140E-2,-1.557948068E-2
8.413945592E1,-9.321057238E-3,-3.395527974E-2,-1.451421715E-2
8.414145962E1,-8.255792782E-3,-3.395527974E-2,-1.131842658E-2
8.414346374E1,-6.125265732E-3,-3.289001435E-2,-1.238369010E-2
8.414546832E1,-2.929474926E-3,-2.862896025E-2,-1.131842658E-2
8.414747337E1,-1.864211401E-3,-2.543316968E-2,-9.187898599E-3
8.414947889E1,-7.989477599E-4,-2.223737910E-2,-8.122635074E-3
8.415148488E1,-1.864211401E-3,-1.691105962E-2,-5.992108025E-3
8.415349129E1,-2.929474926E-3,-1.371526904E-2,-4.926844500E-3
8.415549806E1,-2.929474926E-3,-8.388951421E-3,-2.796316985E-3
8.415750514E1,-3.994738683E-3,-6.258423906E-3,3.994738800E-4
8.415951249E1,-2.929474926E-3,-3.062632866E-3,3.994738800E-4
8.416151998E1,-6.125265732E-3,-9.321057005E-4,2.530001104E-3
8.416352754E1,-9.321057238E-3,3.328948980E-3,4.660528619E-3
8.416554051E1,-1.251684781E-2,6.524739787E-3,5.725792143E-3
8.416754108E1,-1.677790284E-2,1.078579482E-2,6.791055668E-3
8.416954181E1,-1.784316637E-2,1.291632187E-2,7.856319658E-3
8.417154290E1,-2.103895694E-2,1.717737690E-2,7.856319658E-3
8.417354452E1,-2.423474751E-2,2.143843099E-2,9.986846708E-3
8.417554681E1,-2.743053809E-2,2.783001214E-2,1.211737376E-2
8.417754988E1,-2.636527456E-2,3.528685868E-2,1.318263728E-2
8.417955379E1,-2.530001104E-2,4.061317816E-2,1.531316526E-2
8.418155858E1,-2.423474751E-2,4.913528636E-2,1.531316526E-2
8.418356426E1,-2.423474751E-2,5.659212917E-2,1.744369231E-2
8.418557077E1,-2.210422046E-2,6.298371404E-2,1.850895584E-2
8.418757800E1,-1.677790284E-2,7.044056058E-2,1.744369231E-2
8.418958592E1,-1.251684781E-2,7.896266878E-2,2.063948289E-2
8.419159436E1,-8.255792782E-3,8.535424620E-2,2.063948289E-2
8.419360280E1,-3.994738683E-3,9.174583107E-2,2.277000993E-2
8.419561150E1,2.396843163E-3,9.920267761E-2,2.596580051E-2
8.419762035E1,8.788425475E-3,1.055942550E-1,2.703106403E-2
8.419962650E1,1.518000662E-2,1.109205782E-1,2.809632942E-2
8.420163327E1,2.050632425E-2,1.162468940E-1,3.129211813E-2
8.420364196E1,2.902843431E-2,1.226384789E-1,3.448791057E-2
8.420564655E1,3.755054250E-2,1.268995255E-1,3.661843762E-2
8.420765655E1,4.607265070E-2,1.343563795E-1,4.087949172E-2
8.420965764E1,5.459476262E-2,1.386174262E-1,4.087949172E-2
8.421165889E1,6.205160543E-2,1.439437568E-1,4.514054582E-2
8.421366045E1,7.057371736E-2,1.492700726E-1,4.727107286E-2
8.421566249E1,8.016108721E-2,1.545963883E-1,5.046686530E-2
8.421766509E1,8.974846452E-2,1.577921808E-1,5.259739235E-2
8.421966837E1,9.827057272E-2,1.631184965E-1,5.472791940E-2
8.422167238E1,1.078579426E-1,1.673795432E-1,5.579318479E-2
8.422367717E1,1.185105816E-1,1.716406047E-1,5.685844645E-2
8.422568274E1,1.280979514E-1,1.769669205E-1,6.005423889E-2
8.422768905E1,1.355548054E-1,1.801627129E-1,6.325002760E-2
8.422969603E1,1.419463754E-1,1.822932363E-1,6.325002760E-2
8.423170363E1,1.483379602E-1,1.844237745E-1,6.431528926E-2
8.423371170E1,1.536642760E-1,1.865542978E-1,6.538055837E-2
8.423572014E1,1.568600684E-1,1.897500902E-1,6.644582003E-2
8.423772884E1,1.611211300E-1,1.918806136E-1,6.431528926E-2
8.423973764E1,1.643169224E-1,1.961416751E-1,6.325002760E-2
8.424174374E1,1.685779691E-1,1.972069293E-1,6.325002760E-2
8.424374988E1,1.685779691E-1,2.004027218E-1,6.218476593E-2
8.424575608E1,1.696432382E-1,2.057290375E-1,6.218476593E-2
8.424776769E1,1.717737615E-1,2.078595608E-1,6.325002760E-2
8.424976863E1,1.728390306E-1,2.089248300E-1,6.325002760E-2
8.425176972E1,1.760348231E-1,2.099900991E-1,6.431528926E-2
8.425377113E1,1.813611388E-1,2.099900991E-1,6.431528926E-2
8.425577301E1,1.834916621E-1,2.057290375E-1,6.431528926E-2
8.425777551E1,1.856221855E-1,2.046637833E-1,6.644582003E-2
8.425977874E1,1.930790395E-1,2.014679909E-1,6.751108170E-2
8.426178274E1,1.984053552E-1,1.982721984E-1,6.644582003E-2
8.426378754E1,2.079927325E-1,1.950764060E-1,6.964161247E-2
8.426579311E1,2.165148407E-1,1.918806136E-1,6.644582003E-2
8.426779946E1,2.229064107E-1,1.897500902E-1,6.857634336E-2
8.426980655E1,2.282327414E-1,1.876195520E-1,6.857634336E-2
8.427181426E1,2.335590571E-1,1.865542978E-1,6.644582003E-2
8.427382249E1,2.388853729E-1,1.876195520E-1,6.431528926E-2
8.427583108E1,2.410158962E-1,1.865542978E-1,6.325002760E-2
8.427783993E1,2.431464195E-1,1.854890287E-1,6.325002760E-2
8.427984889E1,2.431464195E-1,1.822932363E-1,6.005423889E-2
8.428185743E1,2.452769578E-1,1.801627129E-1,6.005423889E-2
8.428386295E1,2.452769578E-1,1.737711281E-1,5.685844645E-2
8.428586577E1,2.452769578E-1,1.652490199E-1,5.792371184E-2
8.428786879E1,2.442116886E-1,1.556616426E-1,5.366265774E-2
8.428987212E1,2.431464195E-1,1.471395344E-1,5.366265774E-2
8.429187582E1,2.452769578E-1,1.407479644E-1,5.153212696E-2
8.429387993E1,2.452769578E-1,1.343563795E-1,5.153212696E-2
8.429588452E1,2.442116886E-1,1.300953180E-1,5.153212696E-2
8.429788957E1,2.431464195E-1,1.279647946E-1,5.259739235E-2
8.429989509E1,2.463422120E-1,1.279647946E-1,5.153212696E-2
8.430190108E1,2.484727502E-1,1.247690022E-1,5.259739235E-2
8.430390749E1,2.495380044E-1,1.151816323E-1,5.366265774E-2
8.430591608E1,2.506032586E-1,1.055942550E-1,5.579318479E-2
8.430792467E1,2.506032586E-1,9.387636185E-2,5.472791940E-2
8.430993332E1,2.495380044E-1,8.215846121E-2,5.472791940E-2
8.431194066E1,2.484727502E-1,7.150582224E-2,5.579318479E-2
8.431394618E1,2.495380044E-1,5.978792161E-2,5.898897350E-2
8.431595285E1,2.484727502E-1,4.913528636E-2,5.898897350E-2
8.431794972E1,2.484727502E-1,3.848264739E-2,6.005423889E-2
8.431994722E1,2.495380044E-1,2.889527567E-2,6.005423889E-2
8.432194566E1,2.495380044E-1,2.143843099E-2,5.898897350E-2
8.432394524E1,2.506032586E-1,1.398158539E-2,6.111950055E-2
8.432594618E1,2.506032586E-1,8.655266836E-3,5.898897350E-2
8.432794863E1,2.527337968E-1,3.328948980E-3,6.005423889E-2
8.432995264E1,2.537990510E-1,1.331579551E-4,5.898897350E-2
8.433195821E1,2.527337968E-1,-1.997369342E-3,5.792371184E-2
8.433396530E1,2.548643351E-1,-4.127896391E-3,5.579318479E-2
8.433597374E1,2.559295893E-1,-5.193160381E-3,5.472791940E-2
8.433798337E1,2.591253817E-1,-7.323687430E-3,5.366265774E-2
8.433999400E1,2.591253817E-1,-9.454214945E-3,5.259739235E-2
8.434200535E1,2.601906359E-1,-1.265000552E-2,5.046686530E-2
8.434401837E1,2.623211741E-1,-1.478053257E-2,5.046686530E-2
8.434603139E1,2.655169666E-1,-1.691105962E-2,4.727107286E-2
8.434804056E1,2.687127590E-1,-1.904158667E-2,4.514054582E-2
8.435004608E1,2.708432674E-1,-1.797632314E-2,4.620581120E-2
8.435205702E1,2.719085515E-1,-1.691105962E-2,4.194475710E-2
8.435405717E1,2.740390599E-1,-1.371526904E-2,4.194475710E-2
8.435605754E1,2.761695981E-1,-6.258423906E-3,3.981423005E-2
8.435805827E1,2.772348523E-1,-5.193160381E-3,4.087949172E-2
8.436005957E1,2.772348523E-1,-7.323687430E-3,3.874896467E-2
8.436206160E1,2.793653905E-1,-1.158474199E-2,3.874896467E-2
8.436406446E1,2.825611830E-1,-1.797632314E-2,3.874896467E-2
8.436606821E1,2.814959288E-1,-2.543316968E-2,4.087949172E-2
8.436807290E1,2.793653905E-1,-3.608580679E-2,4.087949172E-2
8.437007853E1,2.793653905E-1,-4.567318037E-2,3.981423005E-2
8.437208504E1,2.772348523E-1,-5.313002318E-2,4.087949172E-2
8.437409155E1,2.772348523E-1,-6.271740049E-2,3.874896467E-2
8.437609884E1,2.772348523E-1,-6.910897791E-2,3.874896467E-2
8.437810681E1,2.740390599E-1,-7.337003201E-2,3.768370301E-2
8.438011535E1,2.729738057E-1,-7.656582445E-2,3.661843762E-2
8.438212431E1,2.708432674E-1,-7.869634777E-2,3.555317223E-2
8.438413353E1,2.697780132E-1,-8.295740932E-2,3.555317223E-2
8.438614285E1,2.676474750E-1,-8.402267098E-2,3.342264518E-2
8.438815155E1,2.644517124E-1,-8.615319431E-2,3.129211813E-2
8.439015707E1,2.623211741E-1,-8.934898674E-2,2.809632942E-2
8.439215988E1,2.591253817E-1,-9.147951752E-2,2.703106403E-2
8.439416290E1,2.559295893E-1,-9.254477918E-2,2.596580051E-2
8.439616624E1,2.506032586E-1,-9.467530251E-2,2.383527346E-2
8.439816993E1,2.463422120E-1,-9.574057162E-2,1.957421936E-2
